Steven Weinberg	male	Nobel Prize in Physics	1979-01-01T00:00:00Z	1933-05-03T00:00:00Z	New York City	United States of America	2021-07-23T00:00:00Z
Harold Urey	male	Nobel Prize in Chemistry	1934-01-01T00:00:00Z	1893-04-29T00:00:00Z	Walkerton	United States of America	1981-01-05T00:00:00Z
Chen-ning Yang	male	Nobel Prize in Physics	1957-01-01T00:00:00Z	1922-10-01T00:00:00Z	Hefei County	People's Republic of China	
Ilya Prigogine	male	Nobel Prize in Chemistry	1977-01-01T00:00:00Z	1917-01-25T00:00:00Z	Moscow	Russia	2003-05-28T00:00:00Z
Tsung-Dao Lee	male	Nobel Prize in Physics	1957-01-01T00:00:00Z	1926-11-24T00:00:00Z	Shanghai Municipality, Republic of China	Republic of China 1912–1949	
Patrick Blackett, Baron Blackett	male	Nobel Prize in Physics	1948-01-01T00:00:00Z	1897-11-18T00:00:00Z	London	United Kingdom	1974-07-13T00:00:00Z
Sin-Itiro Tomonaga	male	Nobel Prize in Physics	1965-01-01T00:00:00Z	1906-03-31T00:00:00Z	Tokyo	Japan	1979-07-08T00:00:00Z
Charles Hard Townes	male	Nobel Prize in Physics	1964-01-01T00:00:00Z	1915-07-28T00:00:00Z	Greenville	United States of America	2015-01-27T00:00:00Z
Julian Schwinger	male	Nobel Prize in Physics	1965-01-01T00:00:00Z	1918-02-12T00:00:00Z	New York City	United States of America	1994-07-16T00:00:00Z
Willis Lamb	male	Nobel Prize in Physics	1955-01-01T00:00:00Z	1913-07-12T00:00:00Z	Los Angeles	United States of America	2008-05-15T00:00:00Z
Carlo Rubbia	male	Nobel Prize in Physics	1984-01-01T00:00:00Z	1934-03-31T00:00:00Z	Gorizia	Italy	
Yoichiro Nambu	male	Nobel Prize in Physics	2008-01-01T00:00:00Z	1921-01-18T00:00:00Z	Tokyo	Japan	2015-07-05T00:00:00Z
Alexei Abrikosov	male	Nobel Prize in Physics	2003-01-01T00:00:00Z	1928-06-25T00:00:00Z	Moscow	Russia	2017-03-29T00:00:00Z
Robert B. Laughlin	male	Nobel Prize in Physics	1998-01-01T00:00:00Z	1950-11-01T00:00:00Z	Visalia	United States of America	
Arthur Leonard Schawlow	male	Nobel Prize in Physics	1981-01-01T00:00:00Z	1921-05-05T00:00:00Z	Mount Vernon	United States of America	1999-04-28T00:00:00Z
James Rainwater	male	Nobel Prize in Physics	1975-01-01T00:00:00Z	1917-12-09T00:00:00Z	Council	United States of America	1986-05-31T00:00:00Z
William Daniel Phillips	male	Nobel Prize in Physics	1997-01-01T00:00:00Z	1948-11-05T00:00:00Z	Wilkes-Barre	United States of America	
Philip W. Anderson	male	Nobel Prize in Physics	1977-01-01T00:00:00Z	1923-12-13T00:00:00Z	Indianapolis	United States of America	2020-03-29T00:00:00Z
Frederick Reines	male	Nobel Prize in Physics	1995-01-01T00:00:00Z	1918-03-16T00:00:00Z	Paterson	United States of America	1998-08-26T00:00:00Z
Joseph Hooton Taylor	male	Nobel Prize in Physics	1993-01-01T00:00:00Z	1941-03-29T00:00:00Z	Philadelphia	United States of America	
Bertram Brockhouse	male	Nobel Prize in Physics	1994-01-01T00:00:00Z	1918-07-15T00:00:00Z	Lethbridge	Canada	2003-10-13T00:00:00Z
Leon M. Lederman	male	Nobel Prize in Physics	1988-01-01T00:00:00Z	1922-07-15T00:00:00Z	New York City	United States of America	2018-10-03T00:00:00Z
Anthony James Leggett	male	Nobel Prize in Physics	2003-01-01T00:00:00Z	1938-03-26T00:00:00Z	Camberwell	United Kingdom	
John Hasbrouck Van Vleck	male	Nobel Prize in Physics	1977-01-01T00:00:00Z	1899-03-13T00:00:00Z	Middletown	United States of America	1980-10-27T00:00:00Z
Roger Y. Tsien	male	Nobel Prize in Chemistry	2008-01-01T00:00:00Z	1952-02-01T00:00:00Z	New York City	United States of America	2016-08-24T00:00:00Z
Clifford Shull	male	Nobel Prize in Physics	1994-01-01T00:00:00Z	1915-09-23T00:00:00Z	Pittsburgh	United States of America	2001-03-31T00:00:00Z
David Lee	male	Nobel Prize in Physics	1996-01-01T00:00:00Z	1931-01-20T00:00:00Z	Rye	United States of America	
Toshihide Maskawa	male	Nobel Prize in Physics	2008-01-01T00:00:00Z	1940-02-07T00:00:00Z	Nagoya	Japan	2021-07-23T00:00:00Z
Carl Wieman	male	Nobel Prize in Physics	2001-01-01T00:00:00Z	1951-03-26T00:00:00Z	Corvallis	United States of America	
Douglas Osheroff	male	Nobel Prize in Physics	1996-01-01T00:00:00Z	1945-08-01T00:00:00Z	Aberdeen	United States of America	
Robert Burns Woodward	male	Nobel Prize in Chemistry	1965-01-01T00:00:00Z	1917-04-10T00:00:00Z	Boston	United States of America	1979-07-08T00:00:00Z
Arne Tiselius	male	Nobel Prize in Chemistry	1948-01-01T00:00:00Z	1902-08-10T00:00:00Z	Stockholm	Sweden	1971-10-29T00:00:00Z
Luis Federico Leloir	male	Nobel Prize in Chemistry	1970-01-01T00:00:00Z	1906-09-06T00:00:00Z	Paris	France	1987-12-02T00:00:00Z
John E. Walker	male	Nobel Prize in Chemistry	1997-01-01T00:00:00Z	1941-01-07T00:00:00Z	Halifax	United Kingdom	
Kip S. Thorne	male	Nobel Prize in Physics	2017-01-01T00:00:00Z	1940-06-01T00:00:00Z	Logan	United States of America	
Andrea M. Ghez	female	Nobel Prize in Physics	2020-01-01T00:00:00Z	1965-06-16T00:00:00Z	New York City	United States of America	
Shuji Nakamura	male	Nobel Prize in Physics	2014-01-01T00:00:00Z	1954-05-22T00:00:00Z	Ikata	Japan	
Martin Karplus	male	Nobel Prize in Chemistry	2013-01-01T00:00:00Z	1930-03-15T00:00:00Z	Vienna	Austria	
Duncan Haldane	male	Nobel Prize in Physics	2016-01-01T00:00:00Z	1951-09-14T00:00:00Z	London	United Kingdom	
Jens Christian Skou	male	Nobel Prize in Chemistry	1997-01-01T00:00:00Z	1918-10-08T00:00:00Z	Lemvig	Denmark	2018-05-28T00:00:00Z
Michael Kosterlitz	male	Nobel Prize in Physics	2016-01-01T00:00:00Z	1943-06-22T00:00:00Z	Aberdeen	United Kingdom	
Hiroshi Amano	male	Nobel Prize in Physics	2014-01-01T00:00:00Z	1960-09-11T00:00:00Z	Hamamatsu	Japan	
Aziz Sancar	male	Nobel Prize in Chemistry	2015-01-01T00:00:00Z	1946-09-08T00:00:00Z	Savur	Turkey	
Jacques Dubochet	male	Nobel Prize in Chemistry	2017-01-01T00:00:00Z	1942-06-08T00:00:00Z	Aigle	Switzerland	
Gertrude B. Elion	female	Nobel Prize in Physiology or Medicine	1988-01-01T00:00:00Z	1918-01-23T00:00:00Z	New York City	United States of America	1999-02-21T00:00:00Z
Max Theiler	male	Nobel Prize in Physiology or Medicine	1951-01-01T00:00:00Z	1899-01-30T00:00:00Z	Pretoria	South Africa	1972-08-11T00:00:00Z
Paul Ehrlich	male	Nobel Prize in Physiology or Medicine	1908-01-01T00:00:00Z	1854-03-14T00:00:00Z	Strzelin	Poland	1915-08-20T00:00:00Z
Albrecht Kossel	male	Nobel Prize in Physiology or Medicine	1910-01-01T00:00:00Z	1853-09-16T00:00:00Z	Rostock	Germany	1927-07-05T00:00:00Z
Otto Fritz Meyerhof	male	Nobel Prize in Physiology or Medicine	1922-01-01T00:00:00Z	1884-04-12T00:00:00Z	Hanover	Germany	1951-10-06T00:00:00Z
Gerhard Domagk	male	Nobel Prize in Physiology or Medicine	1939-01-01T00:00:00Z	1895-10-30T00:00:00Z	Łagów, Świebodzin County	Poland	1964-04-24T00:00:00Z
Martin Rodbell	male	Nobel Prize in Physiology or Medicine	1994-01-01T00:00:00Z	1925-12-01T00:00:00Z	Baltimore	United States of America	1998-12-07T00:00:00Z
Günter Blobel	male	Nobel Prize in Physiology or Medicine	1999-01-01T00:00:00Z	1936-05-21T00:00:00Z	Niegosławice, Lubusz Voivodeship	Poland	2018-02-18T00:00:00Z
Henry Hallett Dale	male	Nobel Prize in Physiology or Medicine	1936-01-01T00:00:00Z	1875-06-09T00:00:00Z	London	United Kingdom	1968-07-23T00:00:00Z
Otto Warburg	male	Nobel Prize in Physiology or Medicine	1931-01-01T00:00:00Z	1883-10-08T00:00:00Z	Freiburg im Breisgau	Germany	1970-08-01T00:00:00Z
Max Delbrück	male	Nobel Prize in Physiology or Medicine	1969-01-01T00:00:00Z	1906-09-04T00:00:00Z	Berlin	Germany	1981-03-09T00:00:00Z
Robert Bárány	male	Nobel Prize in Physiology or Medicine	1914-01-01T00:00:00Z	1876-04-22T00:00:00Z	Vienna	Austria	1936-04-08T00:00:00Z
Konrad Lorenz	male	Nobel Prize in Physiology or Medicine	1973-01-01T00:00:00Z	1903-11-07T00:00:00Z	Vienna	Austria	1989-02-27T00:00:00Z
Shinya Yamanaka	male	Nobel Prize in Physiology or Medicine	2012-01-01T00:00:00Z	1962-09-04T00:00:00Z	Hiraoka	Japan	
H.J. Muller	male	Nobel Prize in Physiology or Medicine	1946-01-01T00:00:00Z	1890-12-21T00:00:00Z	New York City	United States of America	1967-04-05T00:00:00Z
Karl Landsteiner	male	Nobel Prize in Physiology or Medicine	1930-01-01T00:00:00Z	1868-06-14T00:00:00Z	Vienna	Austria	1943-06-26T00:00:00Z
Karl Landsteiner	male	Nobel Prize in Physiology or Medicine	1930-01-01T00:00:00Z	1868-06-14T00:00:00Z	Baden bei Wien	Austria	1943-06-26T00:00:00Z
Thomas C. Südhof	male	Nobel Prize in Physiology or Medicine	2013-01-01T00:00:00Z	1955-12-22T00:00:00Z	Göttingen	Germany	
Ronald Ross	male	Nobel Prize in Physiology or Medicine	1902-01-01T00:00:00Z	1857-05-13T00:00:00Z	Almora	India	1932-09-16T00:00:00Z
Andrew Huxley	male	Nobel Prize in Physiology or Medicine	1963-01-01T00:00:00Z	1917-11-22T00:00:00Z	Hampstead	United Kingdom	2012-05-30T00:00:00Z
Ralph Steinman	male	Nobel Prize in Physiology or Medicine	2011-01-01T00:00:00Z	1943-01-14T00:00:00Z	Montreal	Canada	2011-09-30T00:00:00Z
Jules Hoffmann	male	Nobel Prize in Physiology or Medicine	2011-01-01T00:00:00Z	1941-08-02T00:00:00Z	Echternach	Luxembourg	
Baruch Samuel Blumberg	male	Nobel Prize in Physiology or Medicine	1976-01-01T00:00:00Z	1925-07-28T00:00:00Z	Brooklyn	United States of America	2011-04-05T00:00:00Z
Paul Lauterbur	male	Nobel Prize in Physiology or Medicine	2003-01-01T00:00:00Z	1929-05-06T00:00:00Z	Sidney	United States of America	2007-03-27T00:00:00Z
Rosalyn Sussman Yalow	female	Nobel Prize in Physiology or Medicine	1977-01-01T00:00:00Z	1921-07-19T00:00:00Z	New York City	United States of America	2011-05-30T00:00:00Z
Har Gobind Khorana	male	Nobel Prize in Physiology or Medicine	1968-01-01T00:00:00Z	1922-01-09T00:00:00Z	Raipur	Pakistan	2011-11-09T00:00:00Z
Daniel Carleton Gajdusek	male	Nobel Prize in Physiology or Medicine	1976-01-01T00:00:00Z	1923-09-09T00:00:00Z	Yonkers	United States of America	2008-12-12T00:00:00Z
Susumu Tonegawa	male	Nobel Prize in Physiology or Medicine	1987-01-01T00:00:00Z	1939-08-06T00:00:00Z	Nagoya	Japan	
Susumu Tonegawa	male	Nobel Prize in Physiology or Medicine	1987-01-01T00:00:00Z	1939-09-05T00:00:00Z	Nagoya	Japan	
Susumu Tonegawa	male	Nobel Prize in Physiology or Medicine	1987-01-01T00:00:00Z	1939-09-06T00:00:00Z	Nagoya	Japan	
Robert F. Furchgott	male	Nobel Prize in Physiology or Medicine	1998-01-01T00:00:00Z	1916-06-04T00:00:00Z	Charleston	United States of America	2009-05-19T00:00:00Z
Marshall Warren Nirenberg	male	Nobel Prize in Physiology or Medicine	1968-01-01T00:00:00Z	1927-04-10T00:00:00Z	Brooklyn	United States of America	2010-01-15T00:00:00Z
Julius Axelrod	male	Nobel Prize in Physiology or Medicine	1970-01-01T00:00:00Z	1912-05-30T00:00:00Z	New York City	United States of America	2004-12-29T00:00:00Z
Paul Hermann Müller	male	Nobel Prize in Physiology or Medicine	1948-01-01T00:00:00Z	1899-01-12T00:00:00Z	Olten	Switzerland	1965-10-12T00:00:00Z
Emil Theodor Kocher	male	Nobel Prize in Physiology or Medicine	1909-01-01T00:00:00Z	1841-08-25T00:00:00Z	Bern	Switzerland	1917-07-27T00:00:00Z
Tadeusz Reichstein	male	Nobel Prize in Physiology or Medicine	1950-01-01T00:00:00Z	1897-07-20T00:00:00Z	Włocławek	Poland	1996-08-01T00:00:00Z
Francis Crick	male	Nobel Prize in Physiology or Medicine	1962-01-01T00:00:00Z	1916-06-08T00:00:00Z	Northampton	United Kingdom	2004-07-28T00:00:00Z
Howard Florey	male	Nobel Prize in Physiology or Medicine	1945-01-01T00:00:00Z	1898-09-24T00:00:00Z	Adelaide	Australia	1968-02-21T00:00:00Z
Camillo Golgi	male	Nobel Prize in Physiology or Medicine	1906-01-01T00:00:00Z	1843-07-07T00:00:00Z	Corteno Golgi	Italy	1926-01-21T00:00:00Z
August Krogh	male	Nobel Prize in Physiology or Medicine	1920-01-01T00:00:00Z	1874-11-15T00:00:00Z	Grenå	Denmark	1949-09-13T00:00:00Z
Jean Dausset	male	Nobel Prize in Physiology or Medicine	1980-01-01T00:00:00Z	1916-10-19T00:00:00Z	Toulouse	France	2009-06-06T00:00:00Z
Niko Tinbergen	male	Nobel Prize in Physiology or Medicine	1973-01-01T00:00:00Z	1907-04-15T00:00:00Z	The Hague	Netherlands	1988-12-21T00:00:00Z
Charles Brenton Huggins	male	Nobel Prize in Physiology or Medicine	1966-01-01T00:00:00Z	1901-09-22T00:00:00Z	Halifax	Canada	1997-01-12T00:00:00Z
Archibald Hill	male	Nobel Prize in Physiology or Medicine	1922-01-01T00:00:00Z	1886-09-26T00:00:00Z	Bristol	United Kingdom	1977-06-03T00:00:00Z
Eric Kandel	male	Nobel Prize in Physiology or Medicine	2000-01-01T00:00:00Z	1929-11-07T00:00:00Z	Vienna	Austria	
Corneille Heymans	male	Nobel Prize in Physiology or Medicine	1938-01-01T00:00:00Z	1892-03-28T00:00:00Z	Ghent	Belgium	1968-07-18T00:00:00Z
Thomas Hunt Morgan	male	Nobel Prize in Physiology or Medicine	1933-01-01T00:00:00Z	1866-09-25T00:00:00Z	Lexington	United States of America	1945-12-04T00:00:00Z
Niels Ryberg Finsen	male	Nobel Prize in Physiology or Medicine	1903-01-01T00:00:00Z	1860-12-15T00:00:00Z	Tórshavn	Faroe Islands	1904-09-24T00:00:00Z
Rita Levi-Montalcini	female	Nobel Prize in Physiology or Medicine	1986-01-01T00:00:00Z	1909-04-22T00:00:00Z	Turin	Italy	2012-12-30T00:00:00Z
Joseph Murray	male	Nobel Prize in Physiology or Medicine	1990-01-01T00:00:00Z	1919-04-01T00:00:00Z	Milford	United States of America	2012-11-26T00:00:00Z
Frank Macfarlane Burnet	male	Nobel Prize in Physiology or Medicine	1960-01-01T00:00:00Z	1899-09-03T00:00:00Z	Traralgon	Australia	1985-08-31T00:00:00Z
Barbara McClintock	female	Nobel Prize in Physiology or Medicine	1983-01-01T00:00:00Z	1902-06-16T00:00:00Z	Hartford	United States of America	1992-09-02T00:00:00Z
Linda B. Buck	female	Nobel Prize in Physiology or Medicine	2004-01-01T00:00:00Z	1947-01-29T00:00:00Z	Seattle	United States of America	
Andrew Fire	male	Nobel Prize in Physiology or Medicine	2006-01-01T00:00:00Z	1959-04-27T00:00:00Z	Palo Alto	United States of America	
Salvador Luria	male	Nobel Prize in Physiology or Medicine	1969-01-01T00:00:00Z	1912-08-13T00:00:00Z	Turin	Italy	1991-02-06T00:00:00Z
Martin Evans	male	Nobel Prize in Physiology or Medicine	2007-01-01T00:00:00Z	1941-01-01T00:00:00Z	Stroud	United Kingdom	
Robin Warren	male	Nobel Prize in Physiology or Medicine	2005-01-01T00:00:00Z	1937-06-11T00:00:00Z	Adelaide	Australia	
Charles Scott Sherrington	male	Nobel Prize in Physiology or Medicine	1932-01-01T00:00:00Z	1857-11-27T00:00:00Z	London	United Kingdom	1952-03-04T00:00:00Z
Peter Medawar	male	Nobel Prize in Physiology or Medicine	1960-01-01T00:00:00Z	1915-02-28T00:00:00Z	Rio de Janeiro	Brazil	1987-10-02T00:00:00Z
Peter Medawar	male	Nobel Prize in Physiology or Medicine	1960-01-01T00:00:00Z	1915-02-28T00:00:00Z	Petrópolis	Brazil	1987-10-02T00:00:00Z
Charles Richet	male	Nobel Prize in Physiology or Medicine	1913-01-01T00:00:00Z	1850-08-25T00:00:00Z	Paris	France	1935-12-03T00:00:00Z
Charles Richet	male	Nobel Prize in Physiology or Medicine	1913-01-01T00:00:00Z	1850-08-26T00:00:00Z	Paris	France	1935-12-03T00:00:00Z
Charles Richet	male	Nobel Prize in Physiology or Medicine	1913-01-01T00:00:00Z	1850-08-25T00:00:00Z	Paris	France	1935-12-04T00:00:00Z
Charles Richet	male	Nobel Prize in Physiology or Medicine	1913-01-01T00:00:00Z	1850-08-26T00:00:00Z	Paris	France	1935-12-04T00:00:00Z
Mario Capecchi	male	Nobel Prize in Physiology or Medicine	2007-01-01T00:00:00Z	1937-10-06T00:00:00Z	Verona	Italy	
Oliver Smithies	male	Nobel Prize in Physiology or Medicine	2007-01-01T00:00:00Z	1925-06-23T00:00:00Z	Halifax	United Kingdom	2017-01-10T00:00:00Z
Ragnar Granit	male	Nobel Prize in Physiology or Medicine	1967-01-01T00:00:00Z	1900-10-30T00:00:00Z	Riihimäki	Finland	1991-03-12T00:00:00Z
François Jacob	male	Nobel Prize in Physiology or Medicine	1965-01-01T00:00:00Z	1920-06-17T00:00:00Z	Nancy	France	2013-04-19T00:00:00Z
Joshua Lederberg	male	Nobel Prize in Physiology or Medicine	1958-01-01T00:00:00Z	1925-05-23T00:00:00Z	Montclair	United States of America	2008-02-02T00:00:00Z
Roger Sperry	male	Nobel Prize in Physiology or Medicine	1981-01-01T00:00:00Z	1913-08-20T00:00:00Z	Hartford	United States of America	1994-04-17T00:00:00Z
Charles Nicolle	male	Nobel Prize in Physiology or Medicine	1928-01-01T00:00:00Z	1866-09-21T00:00:00Z	Rouen	France	1936-02-28T00:00:00Z
Philip Showalter Hench	male	Nobel Prize in Physiology or Medicine	1950-01-01T00:00:00Z	1896-02-28T00:00:00Z	Pittsburgh	United States of America	1965-03-30T00:00:00Z
Edward Tatum	male	Nobel Prize in Physiology or Medicine	1958-01-01T00:00:00Z	1909-12-14T00:00:00Z	Boulder	United States of America	1975-11-05T00:00:00Z
Howard Temin	male	Nobel Prize in Physiology or Medicine	1975-01-01T00:00:00Z	1934-12-10T00:00:00Z	Philadelphia	United States of America	1994-02-09T00:00:00Z
George Minot	male	Nobel Prize in Physiology or Medicine	1934-01-01T00:00:00Z	1885-12-02T00:00:00Z	Boston	United States of America	1950-02-25T00:00:00Z
John Sulston	male	Nobel Prize in Physiology or Medicine	2002-01-01T00:00:00Z	1942-03-27T00:00:00Z	Cambridge	United Kingdom	2018-03-06T00:00:00Z
John Sulston	male	Nobel Prize in Physiology or Medicine	2002-01-01T00:00:00Z	1942-03-27T00:00:00Z	Fulmer	United Kingdom	2018-03-06T00:00:00Z
Gerald Edelman	male	Nobel Prize in Physiology or Medicine	1972-01-01T00:00:00Z	1929-07-01T00:00:00Z	Queens	United States of America	2014-05-17T00:00:00Z
Herbert Spencer Gasser	male	Nobel Prize in Physiology or Medicine	1944-01-01T00:00:00Z	1888-07-05T00:00:00Z	Platteville	United States of America	1963-05-11T00:00:00Z
Godfrey Hounsfield	male	Nobel Prize in Physiology or Medicine	1979-01-01T00:00:00Z	1919-08-28T00:00:00Z	Newark-on-Trent	United Kingdom	2004-08-12T00:00:00Z
Godfrey Hounsfield	male	Nobel Prize in Physiology or Medicine	1979-01-01T00:00:00Z	1919-08-28T00:00:00Z	Sutton on Trent	United Kingdom	2004-08-12T00:00:00Z
David H. Hubel	male	Nobel Prize in Physiology or Medicine	1981-01-01T00:00:00Z	1926-02-27T00:00:00Z	Windsor	Canada	2013-09-22T00:00:00Z
George Davis Snell	male	Nobel Prize in Physiology or Medicine	1980-01-01T00:00:00Z	1903-12-19T00:00:00Z	Bradford	United States of America	1996-06-06T00:00:00Z
Arthur Kornberg	male	Nobel Prize in Physiology or Medicine	1959-01-01T00:00:00Z	1918-03-03T00:00:00Z	Brooklyn	United States of America	2007-10-26T00:00:00Z
Michael Stuart Brown	male	Nobel Prize in Physiology or Medicine	1985-01-01T00:00:00Z	1941-04-13T00:00:00Z	Brooklyn	United States of America	
Harold E. Varmus	male	Nobel Prize in Physiology or Medicine	1989-01-01T00:00:00Z	1939-12-18T00:00:00Z	Oceanside	United States of America	
Sune Bergström	male	Nobel Prize in Physiology or Medicine	1982-01-01T00:00:00Z	1916-01-10T00:00:00Z	Kungsholms parish	Sweden	2004-08-15T00:00:00Z
Rodney Robert Porter	male	Nobel Prize in Physiology or Medicine	1972-01-01T00:00:00Z	1917-10-08T00:00:00Z	Newton-le-Willows	United Kingdom	1985-09-06T00:00:00Z
George Wald	male	Nobel Prize in Physiology or Medicine	1967-01-01T00:00:00Z	1906-11-18T00:00:00Z	New York City	United States of America	1997-04-12T00:00:00Z
Bengt I. Samuelsson	male	Nobel Prize in Physiology or Medicine	1982-01-01T00:00:00Z	1934-05-21T00:00:00Z	Halmstad	Sweden	
Ferid Murad	male	Nobel Prize in Physiology or Medicine	1998-01-01T00:00:00Z	1936-09-14T00:00:00Z	Whiting	United States of America	
Francis Peyton Rous	male	Nobel Prize in Physiology or Medicine	1966-01-01T00:00:00Z	1879-10-05T00:00:00Z	Baltimore	United States of America	1970-02-16T00:00:00Z
Eric F. Wieschaus	male	Nobel Prize in Physiology or Medicine	1995-01-01T00:00:00Z	1947-06-08T00:00:00Z	South Bend	United States of America	
Haldan Keffer Hartline	male	Nobel Prize in Physiology or Medicine	1967-01-01T00:00:00Z	1903-12-22T00:00:00Z	Bloomsburg	United States of America	1983-03-17T00:00:00Z
John Vane	male	Nobel Prize in Physiology or Medicine	1982-01-01T00:00:00Z	1927-03-29T00:00:00Z	Wythall	United Kingdom	2004-11-19T00:00:00Z
John Vane	male	Nobel Prize in Physiology or Medicine	1982-01-01T00:00:00Z	1927-03-29T00:00:00Z	Tardebigge	United Kingdom	2004-11-19T00:00:00Z
J. Michael Bishop	male	Nobel Prize in Physiology or Medicine	1989-01-01T00:00:00Z	1936-02-22T00:00:00Z	York	United States of America	
John Franklin Enders	male	Nobel Prize in Physiology or Medicine	1954-01-01T00:00:00Z	1897-02-10T00:00:00Z	West Hartford	United States of America	1985-09-08T00:00:00Z
Dickinson W. Richards	male	Nobel Prize in Physiology or Medicine	1956-01-01T00:00:00Z	1895-10-30T00:00:00Z	Orange	United States of America	1973-02-23T00:00:00Z
Randy Schekman	male	Nobel Prize in Physiology or Medicine	2013-01-01T00:00:00Z	1948-12-30T00:00:00Z	Saint Paul	United States of America	
Friedrich Hayek	male	Prize in Economic Sciences in Memory of Alfred Nobel	1974-01-01T00:00:00Z	1899-05-08T00:00:00Z	Vienna	Austria	1992-03-23T00:00:00Z
Alvin Eliot Roth	male	Prize in Economic Sciences in Memory of Alfred Nobel	2012-01-01T00:00:00Z	1951-12-18T00:00:00Z	New York City	United States of America	
Alvin Eliot Roth	male	Prize in Economic Sciences in Memory of Alfred Nobel	2012-01-01T00:00:00Z	1951-12-19T00:00:00Z	New York City	United States of America	
Konrad Emil Bloch	male	Nobel Prize in Physiology or Medicine	1964-01-01T00:00:00Z	1912-01-21T00:00:00Z	Nysa	Poland	2000-10-15T00:00:00Z
Konrad Emil Bloch	male	Nobel Prize in Physiology or Medicine	1964-01-01T00:00:00Z	1912-01-21T00:00:00Z	Nysa	Bohemia	2000-10-15T00:00:00Z
Konrad Emil Bloch	male	Nobel Prize in Physiology or Medicine	1964-01-01T00:00:00Z	1912-01-21T00:00:00Z	Nysa	Great Moravia	2000-10-15T00:00:00Z
Hans Krebs	male	Nobel Prize in Physiology or Medicine	1953-01-01T00:00:00Z	1900-08-25T00:00:00Z	Hildesheim	Germany	1981-11-22T00:00:00Z
Hans Spemann	male	Nobel Prize in Physiology or Medicine	1935-01-01T00:00:00Z	1869-06-27T00:00:00Z	Stuttgart	Germany	1941-09-12T00:00:00Z
Karl von Frisch	male	Nobel Prize in Physiology or Medicine	1973-01-01T00:00:00Z	1886-11-20T00:00:00Z	Vienna	Austria	1982-06-12T00:00:00Z
Earl Wilbur Sutherland, Jr.	male	Nobel Prize in Physiology or Medicine	1971-01-01T00:00:00Z	1915-11-19T00:00:00Z	Burlingame	United States of America	1974-03-09T00:00:00Z
Harald zur Hausen	male	Nobel Prize in Physiology or Medicine	2008-01-01T00:00:00Z	1936-03-11T00:00:00Z	Gelsenkirchen	Germany	
Werner Forssmann	male	Nobel Prize in Physiology or Medicine	1956-01-01T00:00:00Z	1904-08-29T00:00:00Z	Berlin	Germany	1979-06-01T00:00:00Z
Georges J. F. Köhler	male	Nobel Prize in Physiology or Medicine	1984-01-01T00:00:00Z	1946-04-17T00:00:00Z	Munich	Germany	1995-03-01T00:00:00Z
Otto Loewi	male	Nobel Prize in Physiology or Medicine	1936-01-01T00:00:00Z	1873-06-03T00:00:00Z	Frankfurt am Main	Germany	1961-12-25T00:00:00Z
Christiane Nüsslein-Volhard	female	Nobel Prize in Physiology or Medicine	1995-01-01T00:00:00Z	1942-10-20T00:00:00Z	Magdeburg	Germany	
William P. Murphy	male	Nobel Prize in Physiology or Medicine	1934-01-01T00:00:00Z	1892-02-06T00:00:00Z	Dane County	United States of America	1987-10-09T00:00:00Z
John Gurdon	male	Nobel Prize in Physiology or Medicine	2012-01-01T00:00:00Z	1933-10-02T00:00:00Z	Hart	United Kingdom	
James D. Watson	male	Nobel Prize in Physiology or Medicine	1962-01-01T00:00:00Z	1928-04-06T00:00:00Z	Chicago	United States of America	
Luc Montagnier	male	Nobel Prize in Physiology or Medicine	2008-01-01T00:00:00Z	1932-08-18T00:00:00Z	Chabris	France	
Bruce Beutler	male	Nobel Prize in Physiology or Medicine	2011-01-01T00:00:00Z	1957-12-29T00:00:00Z	Chicago	United States of America	
Robert Edwards	male	Nobel Prize in Physiology or Medicine	2010-01-01T00:00:00Z	1925-09-27T00:00:00Z	Batley	United Kingdom	2013-04-10T00:00:00Z
Maurice Allais	male	Prize in Economic Sciences in Memory of Alfred Nobel	1988-01-01T00:00:00Z	1911-05-31T00:00:00Z	Paris	France	2010-10-09T00:00:00Z
Robert W. Holley	male	Nobel Prize in Physiology or Medicine	1968-01-01T00:00:00Z	1922-01-28T00:00:00Z	Urbana	United States of America	1993-02-11T00:00:00Z
Renato Dulbecco	male	Nobel Prize in Physiology or Medicine	1975-01-01T00:00:00Z	1914-02-22T00:00:00Z	Catanzaro	Italy	2012-02-19T00:00:00Z
Edwin G. Krebs	male	Nobel Prize in Physiology or Medicine	1992-01-01T00:00:00Z	1918-06-06T00:00:00Z	Lansing	United States of America	2009-12-21T00:00:00Z
Edward Calvin Kendall	male	Nobel Prize in Physiology or Medicine	1950-01-01T00:00:00Z	1886-03-08T00:00:00Z	South Norwalk	United States of America	1972-05-04T00:00:00Z
Tjalling Koopmans	male	Prize in Economic Sciences in Memory of Alfred Nobel	1975-01-01T00:00:00Z	1910-08-28T00:00:00Z	's-Graveland	Netherlands	1985-02-26T00:00:00Z
James Black	male	Nobel Prize in Physiology or Medicine	1988-01-01T00:00:00Z	1924-06-14T00:00:00Z	Uddingston	United Kingdom	2010-03-21T00:00:00Z
Daniel Bovet	male	Nobel Prize in Physiology or Medicine	1957-01-01T00:00:00Z	1907-03-23T00:00:00Z	Fleurier	Switzerland	1992-04-08T00:00:00Z
Rolf M. Zinkernagel	male	Nobel Prize in Physiology or Medicine	1996-01-01T00:00:00Z	1944-01-06T00:00:00Z	Riehen	Switzerland	
